"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date","KgActiveSubstance","RealPricePerKgActiveSubstance"
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",71034.45,63,22680,"g",91868.6498765584,2017,11,1458.23253772315,"2017-11-01",22.68,4050.64593811986
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",130223,63,45360,"g",168417.031354154,2017,11,2673.2862119707,"2017-11-01",45.36,3712.89751662597
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",20609,35,6300,"g",26653.5604246389,2017,11,761.530297846827,"2017-11-01",6.3,4230.72387692681
201711,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",12963.4,77,1848,"g",16765.5279348229,2017,11,217.734129023673,"2017-11-01",1.848,9072.25537598642
201711,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",73547,54,15552,"g",95118.123564992,2017,11,1761.44673268504,"2017-11-01",15.552,6116.13448848971
201711,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",13341.5,42,1680,"g",17254.5235773361,2017,11,410.821989936574,"2017-11-01",1.68,10270.5497484143
201711,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",13341.5,42,336,"g",17254.5235773361,2017,11,410.821989936574,"2017-11-01",0.336,51352.7487420717
201711,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",165316.4,350,7000,"g",213803.224638933,2017,11,610.866356111238,"2017-11-01",7,30543.3178055619
201711,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",87119.5,140,16800,"g",112671.398777929,2017,11,804.795705556633,"2017-11-01",16.8,6706.63087963863
201711,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",7896,12,90,"g",10211.8740896186,2017,11,850.989507468214,"2017-11-01",0.09,113465.267662429
201711,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",21900,20,300,"g",28323.2070114801,2017,11,1416.160350574,"2017-11-01",0.3,94410.690038267
201711,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",1238,2,10,"g",1601.1018392791,2017,11,800.550919639551,"2017-11-01",0.01,160110.18392791
201711,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",1032,4,5,"g",1334.68263177385,2017,11,333.670657943464,"2017-11-01",0.005,266936.52635477
201711,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4493,6,1200,"g",5810.78397728675,2017,11,968.463996214459,"2017-11-01",1.2,4842.31998107229
201711,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",4493,6,1500,"g",5810.78397728675,2017,11,968.463996214459,"2017-11-01",1.5,3873.85598485783
201711,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",480,4,80,"g",620.7826194297,2017,11,155.195654857425,"2017-11-01",0.08,7759.78274287125
201711,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",480,4,100,"g",620.7826194297,2017,11,155.195654857425,"2017-11-01",0.1,6207.826194297
201711,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",931,5,265,"g",1204.05962226886,2017,11,240.811924453771,"2017-11-01",0.265,4543.62121610891
201711,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",14552,22,5830,"g",18820.0597457104,2017,11,855.457261168655,"2017-11-01",5.83,3228.1406081836
201711,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",12436.85,30,600,"g",16084.5423342797,2017,11,536.151411142657,"2017-11-01",0.6,26807.5705571328
201711,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",31535,35,4375,"g",40784.1247994075,2017,11,1165.2607085545,"2017-11-01",4.375,9322.085668436
201711,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",297876.22,343,27126.75,"g",385242.458577953,2017,11,1123.1558559124,"2017-11-01",27.12675,14201.5707218134
201712,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",38328,52,5876,"g",49388.119915137,2017,12,949.771536829557,"2017-12-01",5.876,8405.05784804918
201712,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",9188.8,80,904,"g",11840.3662146788,2017,12,148.004577683486,"2017-12-01",0.904,13097.7502374765
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1837.84,19,570,"g",2368.17632813701,2017,12,124.640859375632,"2017-12-01",0.57,4154.69531252107
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",41163,70,25200,"g",53041.2017341574,2017,12,757.731453345105,"2017-12-01",25.2,2104.80959262529
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",31800,30,27000,"g",40976.3674937736,2017,12,1365.87891645912,"2017-12-01",27,1517.64324051013
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",3285.5,23,1725,"g",4233.58035851551,2017,12,184.068711239805,"2017-12-01",1.725,2454.2494831974
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",40060.52,19,27360,"g",51620.5845758386,2017,12,2716.87287241256,"2017-12-01",27.36,1886.71727250872
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",8288,2,6000,"g",10679.6268486917,2017,12,5339.81342434585,"2017-12-01",6,1779.93780811528
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2131.7,22,660,"g",2746.83404359991,2017,12,124.856092890905,"2017-12-01",0.66,4161.86976303017
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",17783,18,16200,"g",22914.551671125,2017,12,1273.03064839584,"2017-12-01",16.2,1414.47849821759
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1061.94,7,525,"g",1368.37873258924,2017,12,195.482676084178,"2017-12-01",0.525,2606.43568112236
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",5580,3,3600,"g",7190.1927866433,2017,12,2396.7309288811,"2017-12-01",3.6,1997.27577406758
201712,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",43094.43,158,23700,"g",55529.9748620976,2017,12,351.455537101883,"2017-12-01",23.7,2343.03691401256
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",12104.75,86,2580,"g",15597.7573717062,2017,12,181.369271764025,"2017-12-01",2.58,6045.64239213419
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",71140.5,63,22680,"g",91669.1594871322,2017,12,1455.06602360527,"2017-12-01",22.68,4041.8500655702
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",140620,68,48960,"g",181198.012483473,2017,12,2664.67665416872,"2017-12-01",48.96,3700.93979745656
201712,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",19259,33,5940,"g",24816.4736340436,2017,12,752.014352546776,"2017-12-01",5.94,4177.85751414875
201712,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",15698.5,93,2232,"g",20228.537896258,2017,12,217.511160174818,"2017-12-01",2.232,9062.96500728405
201712,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",86930,64,18432,"g",112014.956799803,2017,12,1750.23369999693,"2017-12-01",18.432,6077.20034721153
201712,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",20679.5,65,2600,"g",26646.8802386004,2017,12,409.952003670775,"2017-12-01",2.6,10248.8000917694
201712,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",20679.5,65,520,"g",26646.8802386004,2017,12,409.952003670775,"2017-12-01",0.52,51244.0004588469
201712,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",198162,419,8380,"g",255344.620606955,2017,12,609.414368990346,"2017-12-01",8.38,30470.7184495173
201712,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",151900,245,29400,"g",195733.025858623,2017,12,798.910309627033,"2017-12-01",29.4,6657.58591355861
201712,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",2865,3,15,"g",3691.73876948621,2017,12,1230.57958982874,"2017-12-01",0.015,246115.917965747
201712,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",5264,8,60,"g",6783.00624173662,2017,12,847.875780217077,"2017-12-01",0.06,113050.104028944
201712,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",8760,8,120,"g",11287.8295360207,2017,12,1410.97869200258,"2017-12-01",0.12,94065.2461335058
201712,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2476,4,20,"g",3190.48697844602,2017,12,797.621744611506,"2017-12-01",0.02,159524.348922301
201712,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",1017.5,4,5,"g",1311.1149032992,2017,12,327.778725824801,"2017-12-01",0.005,262222.98065984
201712,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",6006,8,1600,"g",7739.121483258,2017,12,967.39018540725,"2017-12-01",1.6,4836.95092703625
201712,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",6006,8,2000,"g",7739.121483258,2017,12,967.39018540725,"2017-12-01",2,3869.560741629
201712,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1380,12,240,"g",1778.21972142791,2017,12,148.184976785659,"2017-12-01",0.24,7409.24883928296
201712,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1380,12,300,"g",1778.21972142791,2017,12,148.184976785659,"2017-12-01",0.3,5927.39907142637
201712,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",376,2,106,"g",484.50044583833,2017,12,242.250222919165,"2017-12-01",0.106,4570.75892300311
201712,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",10608,16,4240,"g",13669.0976847154,2017,12,854.318605294715,"2017-12-01",4.24,3223.84379356495
201712,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",9494,23,460,"g",12233.6362574178,2017,12,531.897228583384,"2017-12-01",0.46,26594.8614291691
201712,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",18921.89,21,2625,"g",24382.0854816591,2017,12,1161.05168960282,"2017-12-01",2.625,9288.41351682251
201712,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",287460.2,411,26652.3,"g",370411.15707653,2017,12,901.243691183772,"2017-12-01",26.6523,13897.9058871666
201801,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",39100,53,5989,"g",50807.8137112027,2018,1,958.637994550995,"2018-01-01",5.989,8483.52207567252
201801,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",11332.3,98,1107.4,"g",14725.5597779914,2018,1,150.260814061137,"2018-01-01",1.1074,13297.4171735519
201801,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",560,6,180,"g",727.682242411088,2018,1,121.280373735181,"2018-01-01",0.18,4042.67912450604
201801,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",51161,87,31320,"g",66480.2700071316,2018,1,764.141034564731,"2018-01-01",31.32,2122.61398490203
201801,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",18020,17,15300,"g",23415.7750147282,2018,1,1377.39853027813,"2018-01-01",15.3,1530.44281142014
201801,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2872.19,20,1500,"g",3732.21724969768,2018,1,186.610862484884,"2018-01-01",1.5,2488.14483313179
201801,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",49049.04,23,33120,"g",63735.9203844842,2018,1,2771.12697323844,"2018-01-01",33.12,1924.39373141559
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4144,1,3000,"g",5384.84859384205,2018,1,5384.84859384205,"2018-01-01",3,1794.94953128068
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1339.27,14,420,"g",1740.29106570339,2018,1,124.306504693099,"2018-01-01",0.42,4143.55015643664
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",30669,31,27900,"g",39852.2976651887,2018,1,1285.55798919963,"2018-01-01",27.9,1428.39776577737
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2670.48,17,1275,"g",3470.10870484636,2018,1,204.124041461551,"2018-01-01",1.275,2721.65388615401
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",11160,6,7200,"g",14501.6675451924,2018,1,2416.9445908654,"2018-01-01",7.2,2014.12049238783
201801,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",45741,167,25050,"g",59437.3454466528,2018,1,355.91224818355,"2018-01-01",25.05,2372.74832122366
